##############################################################################################
#                         CosmicWatch: The Desktop Muon Detector v2.1
#                                  Questions? saxani@udel.edu
#                                     Detector Name: AxLab                                     
# Event  Time[s]  Coincident[bool]  ADC[0-4095]  SiPM[mV]  Deadtime[s]  Temp[C]  Pressure[Pa]
#############################################################################################
32	1.242483	0	487	38.2	0.005864	23.2	101565
33	1.244667	0	186	10.8	0.006067	23.2	101565
34	1.266846	0	270	18.9	0.006263	23.2	101565
35	1.314725	0	246	16.6	0.006441	23.2	101565
36	1.336858	0	357	26.5	0.006632	23.2	101565
37	1.340803	0	408	31.0	0.006821	23.2	101565
38	1.354849	0	678	55.6	0.006985	23.2	101565
39	1.391169	0	1074	90.9	0.007155	23.2	101565
40	1.502312	0	390	29.4	0.007349	23.2	101564
41	1.570403	0	246	16.6	0.007544	23.2	101564
42	1.585008	0	294	21.0	0.007730	23.2	101564
43	1.688337	0	259	17.8	0.007913	23.2	101564
44	1.688834	0	283	20.1	0.008103	23.2	101564
45	1.721185	0	363	27.0	0.008278	23.2	101564
46	1.755023	0	317	23.0	0.008461	23.2	101564
47	1.760417	0	203	12.5	0.008644	23.2	101564
48	1.785843	0	220	14.1	0.008813	23.2	101564
49	1.790960	0	532	42.4	0.009009	23.2	101564
50	1.804746	0	717	58.8	0.009178	23.2	101564
51	1.808701	0	160	8.2	0.009342	23.2	101564
52	1.851788	0	308	22.2	0.009538	23.2	101564
53	1.854070	0	610	49.8	0.009733	23.2	101564
54	1.865986	0	352	26.1	0.009906	23.2	101564
55	1.916333	0	346	25.5	0.010104	23.2	101564
56	1.974831	0	294	21.0	0.010296	23.2	101564
57	1.987666	0	200	12.2	0.010485	23.2	101564
58	1.995615	0	263	18.2	0.010675	23.2	101564
59	2.026477	0	534	42.6	0.010845	23.2	101564
60	2.060052	0	317	23.0	0.011040	23.2	101564
61	2.127127	0	501	39.5	0.011233	23.2	101564
62	2.167519	0	362	27.0	0.011421	23.2	101564
63	2.208693	0	277	19.5	0.011617	23.2	101564
64	2.309806	0	177	9.9	0.011808	23.2	101564
65	2.327992	0	278	19.6	0.011995	23.2	101564
66	2.363226	0	369	27.6	0.012187	23.2	101564
67	2.477916	0	161	8.3	0.012377	23.2	101564
68	2.495561	0	244	16.5	0.012565	23.2	101564
69	2.514106	0	535	42.7	0.012752	23.2	101564
70	2.516447	0	406	30.9	0.012952	23.2	101564
71	2.518734	0	921	77.9	0.013131	23.2	101564
72	2.547698	0	315	22.8	0.013300	23.2	101564
73	2.590936	0	272	19.1	0.013489	23.2	101564
74	2.621677	0	218	13.9	0.013682	23.2	101564
75	2.664799	0	472	36.8	0.013876	23.2	101564
76	2.701783	0	312	22.6	0.014066	23.2	101564
77	2.708357	0	196	11.8	0.014254	23.2	101564
78	2.733894	0	178	10.0	0.014430	23.2	101564
79	2.750484	0	193	11.5	0.014617	23.2	101564
80	2.758853	0	825	68.8	0.014803	23.2	101564
81	2.771684	0	422	32.3	0.014970	23.2	101564
82	2.780731	0	645	52.8	0.015159	23.2	101564
83	2.814898	0	233	15.4	0.015329	23.2	101564
84	2.823673	0	164	8.6	0.015522	23.2	101564
85	2.830167	0	169	9.1	0.015697	23.2	101564
86	2.856541	0	305	22.0	0.015886	23.2	101564
87	2.866990	0	188	11.0	0.016071	23.2	101564
88	2.884863	0	333	24.4	0.016241	23.2	101564
89	2.886675	0	947	80.3	0.016435	23.2	101564
90	2.887546	0	527	41.9	0.016608	23.2	101564
91	2.971120	0	305	22.0	0.016779	23.2	101563
92	2.985077	0	524	41.6	0.016972	23.2	101563
93	3.086222	0	483	37.8	0.017140	23.2	101563
94	3.127155	0	916	77.4	0.017332	23.2	101563
95	3.128401	0	192	11.4	0.017528	23.2	101563
96	3.148084	0	459	35.7	0.017704	23.2	101563
97	3.212266	0	702	57.6	0.017892	23.2	101563
98	3.221093	0	205	12.7	0.018082	23.2	101563
99	3.229347	0	159	8.1	0.018285	23.2	101563
100	3.231244	0	318	23.1	0.018460	23.2	101563
101	3.406847	0	477	37.3	0.018629	23.2	101563
102	3.425194	0	317	23.0	0.018817	23.2	101563
103	3.508487	0	604	49.3	0.019012	23.2	101566
104	3.590160	0	347	25.6	0.019207	23.2	101566
105	3.600431	0	315	22.8	0.019388	23.2	101566
106	3.624469	0	163	8.5	0.019560	23.2	101566
107	3.695627	1	1915	159.9	0.019764	23.2	101566
108	3.713905	0	563	45.4	0.019957	23.2	101566
109	3.744270	0	419	32.0	0.020150	23.2	101566
110	3.746720	0	172	9.4	0.020341	23.2	101566
111	3.750065	0	406	30.9	0.020505	23.2	101566
112	3.768182	0	157	7.9	0.020671	23.2	101566
113	3.785053	1	2838	238.0	0.020874	23.2	101566
114	3.853843	0	188	11.0	0.021053	23.2	101566
115	3.863963	0	427	32.8	0.021246	23.2	101566
116	3.864452	0	387	29.2	0.021411	23.2	101566
117	3.866326	0	680	55.7	0.021571	23.2	101566
118	3.868882	0	548	43.9	0.021732	23.2	101566
119	3.877967	0	321	23.4	0.021899	23.2	101566
120	3.889395	0	462	35.9	0.022088	23.2	101566
121	3.918682	0	421	32.2	0.022256	23.2	101566
122	3.928921	0	605	49.4	0.022442	23.2	101566
123	3.940516	0	626	51.2	0.022636	23.2	101566
124	3.966141	0	219	14.0	0.022819	23.2	101565
125	3.968375	0	296	21.2	0.023013	23.2	101565
126	3.994221	0	171	9.3	0.023185	23.2	101565
127	4.010936	0	196	11.8	0.023365	23.2	101565
128	4.034876	0	162	8.4	0.023537	23.2	101565
129	4.086989	0	431	33.1	0.023731	23.2	101565
130	4.096957	0	332	24.3	0.023925	23.2	101565
131	4.168027	0	441	34.0	0.024104	23.2	101565
132	4.174912	0	506	39.9	0.024298	23.2	101565
133	4.176218	0	861	72.2	0.024467	23.2	101565
134	4.178176	0	318	23.1	0.024632	23.2	101565
135	4.184644	0	306	22.1	0.024793	23.2	101565
136	4.365640	0	728	59.8	0.024983	23.2	101565
137	4.447849	0	225	14.6	0.025176	23.2	101565
138	4.479434	0	178	10.0	0.025419	23.2	101565
139	4.524533	0	435	33.5	0.025684	23.2	101565
140	4.560330	0	340	25.0	0.025890	23.2	101565
141	4.651876	0	174	9.6	0.026090	23.2	101565
142	4.662519	0	864	72.5	0.026275	23.2	101565
143	4.709745	0	166	8.8	0.026464	23.2	101565
144	4.760900	0	317	23.0	0.026685	23.2	101565
145	4.765679	0	361	26.9	0.026876	23.2	101565
146	4.841837	0	210	13.1	0.027080	23.2	101565
147	4.896003	1	1674	140.9	0.027280	23.2	101565
148	4.912694	0	158	8.0	0.027474	23.2	101565
149	4.961971	1	1449	122.2	0.027672	23.2	101565
150	5.010762	0	568	45.8	0.027881	23.2	101565
151	5.027007	0	219	14.0	0.028075	23.2	101565
152	5.061018	0	411	31.3	0.028266	23.2	101565
153	5.065512	0	331	24.2	0.028458	23.2	101565
154	5.069382	0	519	41.2	0.028632	23.2	101565
155	5.137821	0	159	8.1	0.028807	23.2	101565
156	5.260551	0	211	13.2	0.029002	23.2	101565
157	5.279999	0	570	46.0	0.029195	23.2	101565
158	5.311626	0	265	18.4	0.029387	23.2	101565
159	5.355192	0	594	48.3	0.029579	23.2	101565
160	5.364503	0	829	69.2	0.029770	23.2	101565
161	5.392782	0	581	47.1	0.029959	23.2	101565
162	5.412697	0	654	53.6	0.030156	23.2	101565
163	5.541204	0	379	28.5	0.030328	23.2	101564
164	5.563505	0	250	17.0	0.030517	23.2	101564
165	5.610877	0	166	8.8	0.030709	23.2	101564
166	5.620635	0	156	7.8	0.030900	23.2	101564
167	5.675143	0	508	40.1	0.031084	23.2	101564
168	5.698602	0	563	45.4	0.031277	23.2	101564
169	5.750511	0	172	9.4	0.031479	23.2	101564
170	5.772933	0	253	17.3	0.031669	23.2	101564
171	5.792204	0	297	21.3	0.031863	23.2	101564
172	5.803179	0	441	34.0	0.032061	23.2	101564
173	5.813994	0	365	27.2	0.032238	23.2	101564
174	5.831802	0	252	17.2	0.032435	23.2	101564
175	5.844610	0	225	14.6	0.032606	23.2	101564
176	5.865113	0	373	27.9	0.032804	23.2	101564
177	5.912326	0	437	33.7	0.032971	23.2	101564
178	5.923723	0	412	31.4	0.033164	23.2	101564
179	5.978352	0	387	29.2	0.033365	23.2	101564
180	5.988037	0	329	24.1	0.033559	23.2	101564
181	6.007872	0	472	36.8	0.033755	23.2	101564
182	6.014648	0	544	43.5	0.033939	23.2	101564
183	6.052628	0	461	35.8	0.034129	23.2	101564
184	6.054346	0	158	8.0	0.034318	23.2	101564
185	6.083897	0	192	11.4	0.034485	23.2	101564
186	6.148654	0	158	8.0	0.034681	23.2	101564
187	6.193329	0	210	13.1	0.034885	23.2	101564
188	6.240512	0	261	18.0	0.035077	23.2	101564
189	6.245613	0	423	32.4	0.035267	23.2	101564
190	6.268128	0	501	39.5	0.035438	23.2	101564
191	6.291790	0	486	38.1	0.035630	23.2	101564
192	6.300651	0	406	30.9	0.035829	23.2	101564
193	6.348896	0	166	8.8	0.036014	23.2	101564
194	6.366842	0	160	8.2	0.036211	23.2	101564
195	6.445386	0	392	29.6	0.036396	23.2	101564
196	6.484687	0	346	25.5	0.036590	23.2	101564
197	6.610545	0	241	16.2	0.036782	23.2	101564
198	6.636269	0	224	14.5	0.036977	23.2	101564
199	6.641737	0	366	27.3	0.037165	23.2	101564
200	6.694031	0	203	12.5	0.037330	23.2	101564
201	6.699963	0	372	27.8	0.037520	23.2	101564
202	6.704352	0	424	32.5	0.037697	23.2	101564
203	6.722012	0	330	24.1	0.037862	23.2	101564
204	6.759843	0	421	32.2	0.038053	23.2	101564
205	6.801299	0	170	9.2	0.038244	23.2	101564
206	6.809103	0	547	43.8	0.038445	23.2	101564
207	6.870254	0	297	21.3	0.038615	23.2	101564
208	6.915063	0	214	13.5	0.038809	23.2	101564
209	6.915404	0	270	18.9	0.039005	23.2	101564
210	7.009992	0	444	34.3	0.039180	23.2	101564
211	7.091063	0	209	13.1	0.039368	23.2	101563
212	7.100606	0	1899	158.7	0.039560	23.2	101563
213	7.106133	0	865	72.6	0.039733	23.2	101563
214	7.117273	0	259	17.8	0.039896	23.2	101563
215	7.118955	0	190	11.2	0.040086	23.2	101563
216	7.142013	0	607	49.6	0.040255	23.2	101563
217	7.147170	0	464	36.1	0.040444	23.2	101563
218	7.166419	0	249	16.9	0.040614	23.2	101563
219	7.208514	0	190	11.2	0.040792	23.2	101563
220	7.209300	0	652	53.4	0.040988	23.2	101563
221	7.209935	0	166	8.8	0.041161	23.2	101563
222	7.213193	0	500	39.4	0.041328	23.2	101563
223	7.288241	0	189	11.1	0.041494	23.2	101563
224	7.304864	0	422	32.3	0.041686	23.2	101563
225	7.307575	0	228	14.9	0.041859	23.2	101563
226	7.316028	0	427	32.8	0.042022	23.2	101563
227	7.360361	0	287	20.4	0.042216	23.2	101563
228	7.381106	0	348	25.7	0.042416	23.2	101563
229	7.392318	0	159	8.1	0.042609	23.2	101563
230	7.456408	0	304	21.9	0.042791	23.2	101563
231	7.462353	0	489	38.4	0.042984	23.2	101563
232	7.465669	0	531	42.3	0.043160	23.2	101563
233	7.471398	0	240	16.1	0.043326	23.2	101563
234	7.530901	0	987	83.6	0.043487	23.2	101563
235	7.539999	0	398	30.1	0.043678	23.2	101566
236	7.542243	0	591	48.0	0.043870	23.2	101566
237	7.582732	0	197	11.9	0.044036	23.2	101566
238	7.688974	0	812	67.6	0.044228	23.2	101566
239	7.702299	0	282	20.0	0.044418	23.2	101566
240	7.787282	0	541	43.3	0.044590	23.2	101566
241	7.798325	0	237	15.8	0.044784	23.2	101566
242	7.921795	0	433	33.3	0.044977	23.2	101566
243	7.924243	0	272	19.1	0.045172	23.2	101566
244	7.965281	0	249	16.9	0.045341	23.2	101566
245	8.000250	0	315	22.8	0.045535	23.2	101566
246	8.005871	0	273	19.1	0.045732	23.2	101566
247	8.008958	0	658	53.9	0.045897	23.2	101566
248	8.017623	0	308	22.2	0.046059	23.2	101566
249	8.061577	1	228	14.9	0.046258	23.3	101565
250	8.084449	0	243	16.4	0.046444	23.3	101565
251	8.163348	0	389	29.3	0.046638	23.3	101565
252	8.164641	0	319	23.2	0.046831	23.3	101565
253	8.183537	0	324	23.6	0.046998	23.3	101565
254	8.192019	0	610	49.8	0.047167	23.3	101565
255	8.192532	0	209	13.1	0.047358	23.3	101565
256	8.199824	0	292	20.8	0.047528	23.3	101565
257	8.216563	0	440	33.9	0.047693	23.3	101565
258	8.260069	0	313	22.7	0.047885	23.3	101565
259	8.280025	0	653	53.5	0.048072	23.3	101565
260	8.284272	0	178	10.0	0.048266	23.3	101565
261	8.312977	0	935	79.2	0.048433	23.3	101565
262	8.340240	0	166	8.8	0.048630	23.3	101565
263	8.408644	0	311	22.5	0.048823	23.3	101565
264	8.417486	0	484	37.9	0.049021	23.3	101565
265	8.447556	0	364	27.1	0.049215	23.3	101565
266	8.454523	0	171	9.3	0.049409	23.3	101565
267	8.511030	0	624	51.0	0.049580	23.3	101565
268	8.513478	0	296	21.2	0.049775	23.3	101565
269	8.523857	0	820	68.4	0.049948	23.3	101565
270	8.526394	0	357	26.5	0.050122	23.3	101565
271	8.554204	0	209	13.1	0.050309	23.3	101565
272	8.655555	0	318	23.1	0.050512	23.3	101565
273	8.711070	0	214	13.5	0.050705	23.3	101565
274	8.719569	0	707	58.0	0.050898	23.3	101565
275	8.746569	0	570	46.0	0.051063	23.3	101565
276	8.750387	0	836	69.9	0.051261	23.3	101565
277	8.760439	0	195	11.7	0.051459	23.3	101565
278	8.812360	0	344	25.4	0.051642	23.3	101565
279	8.823398	0	476	37.2	0.051828	23.3	101565
280	8.881886	0	414	31.6	0.051998	23.3	101565
281	8.915459	0	270	18.9	0.052183	23.3	101565
282	8.947790	0	431	33.1	0.052375	23.3	101565
283	8.951806	0	339	24.9	0.052579	23.3	101565
284	8.993865	0	218	13.9	0.052762	23.3	101565
285	9.094730	0	418	31.9	0.052956	23.3	101564
286	9.096006	0	240	16.1	0.053144	23.3	101564
287	9.124891	0	504	39.7	0.053315	23.3	101564
288	9.142338	0	162	8.4	0.053509	23.3	101564
289	9.204294	0	372	27.8	0.053681	23.3	101564
290	9.222122	0	184	10.6	0.053873	23.3	101564
291	9.237686	0	269	18.8	0.054041	23.3	101564
292	9.298308	0	838	70.1	0.054236	23.3	101564
293	9.330027	0	256	17.6	0.054429	23.3	101564
294	9.349378	0	707	58.0	0.054620	23.3	101564
295	9.401700	0	249	16.9	0.054810	23.3	101564
296	9.505897	0	309	22.3	0.055008	23.3	101564
297	9.508950	0	532	42.4	0.055200	23.3	101564
298	9.526260	0	318	23.1	0.055374	23.3	101564
299	9.553832	0	218	13.9	0.055570	23.3	101564
300	9.611979	0	297	21.3	0.055765	23.3	101564
301	9.621937	0	217	13.8	0.055961	23.3	101564
302	9.645829	0	406	30.9	0.056130	23.3	101564
303	9.694941	0	536	42.8	0.056324	23.3	101564
304	9.731584	0	511	40.4	0.056515	23.3	101564
305	9.788918	0	397	30.0	0.056713	23.3	101564
306	9.836869	0	262	18.1	0.056909	23.3	101564
307	9.846141	0	821	68.5	0.057101	23.3	101564
308	9.852118	0	307	22.1	0.057270	23.3	101564
309	9.858046	0	371	27.7	0.057472	23.3	101564
310	9.860927	0	3189	273.3	0.057650	23.3	101564
311	9.964261	0	558	44.9	0.057821	23.3	101564
312	9.994418	0	680	55.7	0.058021	23.3	101564
313	10.061316	0	296	21.2	0.058221	23.3	101564
314	10.111669	0	160	8.2	0.058412	23.3	101564
315	10.133272	0	690	56.6	0.058603	23.3	101564
316	10.173360	0	432	33.2	0.058784	23.3	101564
317	10.182722	0	292	20.8	0.058975	23.3	101564
318	10.219204	0	401	30.4	0.059143	23.3	101564
319	10.241520	0	280	19.8	0.059348	23.3	101564
320	10.247357	0	237	15.8	0.059529	23.3	101564
321	10.264645	0	410	31.2	0.059730	23.3	101564
322	10.288255	0	384	28.9	0.059910	23.3	101564
323	10.342315	0	169	9.1	0.060104	23.3	101564
324	10.385569	0	328	24.0	0.060293	23.3	101564
325	10.389263	0	340	25.0	0.060483	23.3	101564
326	10.423317	0	377	28.3	0.060690	23.3	101564
327	10.437187	0	253	17.3	0.060889	23.3	101564
328	10.440122	0	415	31.7	0.061060	23.3	101564
329	10.456786	0	556	44.7	0.061228	23.3	101564
330	10.463370	0	335	24.6	0.061419	23.3	101564
331	10.687495	0	433	33.3	0.061593	23.3	101563
332	10.711814	0	527	41.9	0.061785	23.3	101563
333	10.798680	0	324	23.6	0.061988	23.3	101563
334	10.810109	0	312	22.6	0.062183	23.3	101563
335	10.864402	0	682	55.9	0.062371	23.3	101563
336	10.888717	0	259	17.8	0.062562	23.3	101563
337	10.893959	0	355	26.3	0.062757	23.3	101563
338	10.921685	0	546	43.7	0.062931	23.3	101563
339	10.926770	0	487	38.2	0.063128	23.3	101563
340	10.957646	0	475	37.1	0.063322	23.3	101563
341	10.996582	0	744	61.2	0.063517	23.3	101563
342	10.998806	0	232	15.3	0.063719	23.3	101563
343	11.008000	0	216	13.7	0.063895	23.3	101563
344	11.051470	0	292	20.8	0.064072	23.3	101563
345	11.183072	0	245	16.6	0.064268	23.3	101563
346	11.198963	0	244	16.5	0.064466	23.3	101563
347	11.334246	0	351	26.0	0.064638	23.3	101563
348	11.355763	0	170	9.2	0.064830	23.3	101563
349	11.381583	0	250	17.0	0.065023	23.3	101563
350	11.487398	0	353	26.2	0.065219	23.3	101563
351	11.531816	0	354	26.2	0.065421	23.3	101563
352	11.591047	0	222	14.3	0.065620	23.3	101563
353	11.630786	0	631	51.6	0.065812	23.3	101562
354	11.667175	0	161	8.3	0.066019	23.3	101562
355	11.693827	0	430	33.0	0.066209	23.3	101562
356	11.745642	0	410	31.2	0.066408	23.3	101562
357	11.800664	0	285	20.2	0.066605	23.3	101562
358	11.813079	0	446	34.5	0.066799	23.3	101562
359	11.815613	0	194	11.6	0.066971	23.3	101562
360	11.875732	0	364	27.1	0.067138	23.3	101562
361	11.893360	0	334	24.5	0.067338	23.3	101562
362	11.957683	0	410	31.2	0.067533	23.3	101562
363	11.967112	0	482	37.7	0.067721	23.3	101562
364	12.016984	0	340	25.0	0.067901	23.3	101562
365	12.033009	0	412	31.4	0.068095	23.3	101562
366	12.033949	0	538	43.0	0.068285	23.3	101562
367	12.120479	0	777	64.3	0.068459	23.3	101564
368	12.142553	0	376	28.2	0.068649	23.3	101564
369	12.270054	0	264	18.3	0.068844	23.3	101564
370	12.337486	0	434	33.4	0.069035	23.3	101564
371	12.384969	0	267	18.6	0.069229	23.3	101564
372	12.406656	0	653	53.5	0.069419	23.3	101564
373	12.407885	0	283	20.1	0.069608	23.3	101564
374	12.409368	0	793	65.8	0.069779	23.3	101564
375	12.466453	0	427	32.8	0.069949	23.3	101564
376	12.482299	0	310	22.4	0.070139	23.3	101564
377	12.490424	0	211	13.2	0.070326	23.3	101564
378	12.508343	0	434	33.4	0.070502	23.3	101564
379	12.528216	0	250	17.0	0.070692	23.3	101564
380	12.533717	0	925	78.2	0.070865	23.3	101564
381	12.552083	0	258	17.8	0.071080	23.3	101564
382	12.606131	0	205	12.7	0.071259	23.3	101564
383	12.615111	0	847	70.9	0.071451	23.3	101564
384	12.624735	0	210	13.1	0.071625	23.3	101564
385	12.712140	0	577	46.7	0.071816	23.3	101564
386	12.789625	0	570	46.0	0.072008	23.3	101564
387	12.815763	0	932	78.9	0.072203	23.3	101564
388	12.827702	0	340	25.0	0.072408	23.3	101564
389	12.833138	0	331	24.2	0.072588	23.3	101564
390	12.936387	0	205	12.7	0.072760	23.3	101564
391	12.937948	0	570	46.0	0.072953	23.3	101564
392	12.954405	0	503	39.7	0.073126	23.3	101564
393	12.959532	0	168	9.0	0.073304	23.3	101564
394	12.975178	0	219	14.0	0.073495	23.3	101564
395	12.982094	0	320	23.3	0.073665	23.3	101564
396	13.006733	0	421	32.2	0.073829	23.3	101564
397	13.130829	0	206	12.8	0.074019	23.3	101564
398	13.148090	0	629	51.5	0.074217	23.3	101564
399	13.190244	0	781	64.7	0.074395	23.3	101564
400	13.270801	0	533	42.5	0.074589	23.3	101564
401	13.279260	0	192	11.4	0.074785	23.3	101564
402	13.279738	0	278	19.6	0.074961	23.3	101564
403	13.282275	0	183	10.5	0.075128	23.3	101564
404	13.285761	0	409	31.1	0.075293	23.3	101564
405	13.297341	0	445	34.4	0.075460	23.3	101564
406	13.298142	0	281	19.9	0.075672	23.3	101564
407	13.320828	0	534	42.6	0.075848	23.3	101564
408	13.321627	0	179	10.1	0.076014	23.3	101564
409	13.340687	0	614	50.2	0.076179	23.3	101564
410	13.363158	0	259	17.8	0.076378	23.3	101564
411	13.432417	0	440	33.9	0.076568	23.3	101564
412	13.445755	0	406	30.9	0.076763	23.3	101564
413	13.457830	0	163	8.5	0.076956	23.3	101564
414	13.537358	0	675	55.3	0.077129	23.3	101564
415	13.578269	0	684	56.1	0.077322	23.3	101564
416	13.623989	0	318	23.1	0.077529	23.3	101564
417	13.683033	0	778	64.4	0.077721	23.3	101563
418	13.711847	0	580	47.0	0.077909	23.3	101563
419	13.736753	0	860	72.1	0.078110	23.3	101563
420	13.737227	0	613	50.1	0.078306	23.3	101563
421	13.738948	0	158	8.0	0.078477	23.3	101563
422	13.746014	0	686	56.2	0.078640	23.3	101563
423	13.777930	0	238	15.9	0.078805	23.3	101563
424	13.780951	0	163	8.5	0.079003	23.3	101563
425	13.836580	0	230	15.1	0.079174	23.3	101563
426	13.879258	0	622	50.9	0.079368	23.3	101563
427	13.908360	0	241	16.2	0.079561	23.3	101563
428	14.057862	0	1745	146.5	0.079752	23.3	101563
429	14.126214	0	499	39.3	0.079959	23.3	101563
430	14.163877	0	237	15.8	0.080149	23.3	101563
431	14.199460	0	470	36.7	0.080339	23.3	101563
432	14.212287	0	445	34.4	0.080547	23.3	101563
433	14.215350	0	350	25.9	0.080728	23.3	101563
434	14.235601	0	469	36.6	0.080903	23.3	101563
435	14.260033	0	464	36.1	0.081096	23.3	101563
436	14.314134	0	371	27.7	0.081289	23.3	101563
437	14.366312	0	438	33.8	0.081488	23.3	101563
438	14.397743	0	573	46.3	0.081687	23.3	101563
439	14.440974	0	306	22.1	0.081916	23.3	101563
440	14.547454	0	373	27.9	0.082141	23.3	101563
441	14.582161	0	360	26.8	0.082334	23.3	101563
442	14.618555	0	873	73.3	0.082585	23.3	101563
443	14.631231	0	376	28.2	0.082790	23.3	101563
444	14.687428	0	541	43.3	0.082989	23.3	101562
445	14.691807	0	861	72.2	0.083194	23.3	101562
446	14.721823	0	237	15.8	0.083389	23.3	101562
447	14.735726	0	338	24.8	0.083579	23.3	101562
448	14.753714	0	209	13.1	0.083750	23.3	101562
449	14.764226	0	762	62.9	0.083947	23.3	101562
450	14.789786	0	162	8.4	0.084116	23.3	101562
451	14.799863	0	178	10.0	0.084307	23.3	101562
452	14.834688	0	269	18.8	0.084492	23.3	101562
453	14.842508	0	648	53.0	0.084684	23.3	101562
454	14.883938	0	497	39.1	0.084854	23.3	101562
455	15.011696	0	436	33.6	0.085050	23.3	101562
456	15.015087	0	217	13.8	0.085244	23.3	101562
457	15.022985	0	309	22.3	0.085415	23.3	101562
458	15.104216	0	980	83.0	0.085587	23.3	101562
459	15.104490	0	363	27.0	0.085783	23.3	101562
460	15.125566	0	429	32.9	0.085948	23.3	101562
461	15.131784	0	258	17.8	0.086146	23.3	101562
462	15.141382	0	733	60.2	0.086319	23.3	101562
463	15.180815	0	489	38.4	0.086513	23.3	101565
464	15.269460	0	188	11.0	0.086706	23.3	101565
465	15.412145	0	761	62.8	0.086902	23.3	101565
466	15.472250	0	166	8.8	0.087096	23.3	101565
467	15.490925	1	1988	165.7	0.087296	23.3	101565
468	15.522003	0	218	13.9	0.087490	23.3	101565
469	15.552495	0	514	40.7	0.087683	23.3	101565
470	15.555009	0	817	68.1	0.087876	23.3	101565
471	15.588651	0	281	19.9	0.088049	23.3	101565
472	15.613134	0	479	37.5	0.088242	23.3	101565
473	15.710651	0	389	29.3	0.088433	23.3	101564
474	15.749736	0	627	51.3	0.088623	23.3	101564
475	15.769522	0	277	19.5	0.088820	23.3	101564
476	15.853873	0	172	9.4	0.089011	23.3	101564
477	15.929600	0	957	81.1	0.089204	23.3	101564
478	15.931578	0	299	21.5	0.089407	23.3	101564
479	15.936885	0	479	37.5	0.089607	23.3	101564
480	15.951121	0	588	47.7	0.089787	23.3	101564
481	16.020679	0	509	40.2	0.089958	23.3	101564
482	16.045176	0	161	8.3	0.090150	23.3	101564
483	16.056013	0	259	17.8	0.090343	23.3	101564
484	16.106011	0	793	65.8	0.090521	23.3	101564
485	16.170553	0	205	12.7	0.090718	23.3	101564
486	16.175755	0	228	14.9	0.090909	23.3	101564
487	16.183253	0	262	18.1	0.091079	23.3	101564
488	16.186890	0	305	22.0	0.091252	23.3	101564
489	16.198298	0	787	65.3	0.091443	23.3	101564
490	16.311280	0	171	9.3	0.091613	23.3	101564
491	16.334867	0	345	25.5	0.091799	23.3	101564
492	16.358224	0	531	42.3	0.091992	23.3	101564
493	16.370788	0	346	25.5	0.092187	23.3	101564
494	16.392741	0	908	76.6	0.092359	23.3	101564
495	16.434016	0	432	33.2	0.092554	23.3	101564
496	16.450173	0	531	42.3	0.092744	23.3	101564
497	16.452461	0	285	20.2	0.092942	23.3	101564
498	16.484804	0	302	21.7	0.093113	23.3	101564
499	16.488670	0	402	30.5	0.093303	23.3	101564
500	16.523304	0	348	25.7	0.093475	23.3	101564
501	16.524553	0	187	10.9	0.093676	23.3	101564
502	16.527198	0	236	15.7	0.093872	23.3	101564
503	16.535905	0	316	22.9	0.094048	23.3	101564
504	16.574909	0	281	19.9	0.094214	23.3	101564
505	16.599936	0	866	72.7	0.094406	23.3	101564
506	16.610940	0	1113	94.2	0.094600	23.3	101564
507	16.616838	0	267	18.6	0.094796	23.3	101564
